,temp,date,time,time_of_day,day_of_year
2122,26.242147291218256,2014-03-30,10:00,10,89
2123,26.62021441291657,2014-03-30,11:00,11,89
2124,26.63090745427085,2014-03-30,12:00,12,89
2125,26.27422640977869,2014-03-30,13:00,13,89
2126,25.577417665241768,2014-03-30,14:00,14,89
2127,24.59295325756675,2014-03-30,15:00,15,89
2128,23.394639263423525,2014-03-30,16:00,16,89
2129,22.072141939770987,2014-03-30,17:00,17,89
2130,20.724337587366193,2014-03-30,18:00,18,89
2131,19.45197934745833,2014-03-30,19:00,19,89
2132,18.35022480180932,2014-03-30,20:00,20,89
2133,17.50157856976367,2014-03-30,21:00,21,89
2134,16.969773317657353,2014-03-30,22:00,22,89
2135,16.795042998105462,2014-03-30,23:00,23,89
2136,16.805725318126118,2014-03-31,00:00,0,90
2137,17.00182027222243,2014-03-31,01:00,1,90
2138,17.554990142382547,2014-03-31,02:00,2,90
2139,18.4250009649976,2014-03-31,03:00,3,90
2140,19.54812006273789,2014-03-31,04:00,4,90
2141,20.8418428052652,2014-03-31,05:00,5,90
2142,22.21101159982393,2014-03-31,06:00,6,90
2143,23.554873294171223,2014-03-31,07:00,7,90
2144,24.774551576556387,2014-03-31,08:00,8,90
2145,25.780380179026974,2014-03-31,09:00,9,90
2146,26.498553013919537,2014-03-31,10:00,10,90
2147,26.876598033333956,2014-03-31,11:00,11,90
2148,26.887268840475127,2014-03-31,12:00,12,90
2149,26.530565429852118,2014-03-31,13:00,13,90
2150,25.83373418727808,2014-03-31,14:00,14,90
2151,24.849247149671275,2014-03-31,15:00,15,90
2152,23.650910393713225,2014-03-31,16:00,16,90
2153,22.328390176374544,2014-03-31,17:00,17,90
2154,20.980562798424067,2014-03-31,18:00,18,90
2155,19.70818140112283,2014-03-31,19:00,19,90
2156,18.606403566244687,2014-03-31,20:00,20,90
2157,17.7577339131461,2014-03-31,21:00,21,90
2158,17.225905108175116,2014-03-31,22:00,22,90
2159,17.051151103958937,2014-03-31,23:00,23,90
2160,17.061809607527877,2014-04-01,00:00,0,91
2161,17.257880613397298,2014-04-01,01:00,1,91
2162,17.811026403567656,2014-04-01,02:00,2,91
2163,18.681013014442513,2014-04-01,03:00,3,91
2164,19.804107768704597,2014-04-01,04:00,4,91
2165,21.097806036028235,2014-04-01,05:00,5,91
2166,22.46695022367039,2014-04-01,06:00,6,91
2167,23.810787179400904,2014-04-01,07:00,7,91
2168,25.030440591481785,2014-04-01,08:00,8,91
2169,26.03624419197341,2014-04-01,09:00,9,91
2170,26.7543918932252,2014-04-01,10:00,10,91
2171,27.13241164734994,2014-04-01,11:00,11,91
2172,27.143057057565553,2014-04-01,12:00,12,91
2173,26.786328118394138,2014-04-01,13:00,13,91
2174,26.089471215662023,2014-04-01,14:00,14,91
2175,25.10495838630064,2014-04-01,15:00,15,91
2176,23.906595707004833,2014-04-01,16:00,16,91
2177,22.58404943475851,2014-04-01,17:00,17,91
2178,21.236195870343927,2014-04-01,18:00,18,91
2179,19.963788155035594,2014-04-01,19:00,19,91
2180,18.86198387062091,2014-04-01,20:00,20,91
2181,18.01328763646995,2014-04-01,21:00,21,91
2182,17.48143211894442,2014-04-01,22:00,22,91
2183,17.306651270685308,2014-04-01,23:00,23,91
2184,17.317282798736702,2014-04-02,00:00,0,92
2185,17.51332669762786,2014-04-02,01:00,1,92
2186,18.06644524937319,2014-04-02,02:00,2,92
2187,18.936404490390267,2014-04-02,03:00,3,92
2188,20.059471743375898,2014-04-02,04:00,4,92
2189,21.353142378018553,2014-04-02,05:00,5,92
2190,22.722258801589454,2014-04-02,06:00,6,92
2191,24.06606786187269,2014-04-02,07:00,7,92
2192,25.28569324714465,2014-04-02,08:00,8,92
2193,26.29146868948009,2014-04-02,09:00,9,92
2194,27.009588101242965,2014-04-02,10:00,10,92
2195,27.38757943456059,2014-04-02,11:00,11,92
2196,27.398196292665535,2014-04-02,12:00,12,92
2197,27.041438670094593,2014-04-02,13:00,13,92
2198,26.344552952688826,2014-04-02,14:00,14,92
2199,25.36001117739451,2014-04-02,15:00,15,92
2200,24.161619420921383,2014-04-02,16:00,16,92
2201,22.839043940268308,2014-04-02,17:00,17,92
2202,21.49116103623257,2014-04-02,18:00,18,92
2203,20.218723850103803,2014-04-02,19:00,19,92
2204,19.11688996368454,2014-04-02,20:00,20,92
2205,18.268163996360098,2014-04-02,21:00,21,92
2206,17.73627861450748,2014-04-02,22:00,22,92
2207,17.561467770783054,2014-04-02,23:00,23,92
2208,17.57206917224633,2014-04-03,00:00,0,93
2209,17.768082813442064,2014-04-03,01:00,1,93
2210,18.321170976400264,2014-04-03,02:00,2,93
2211,19.191099697554108,2014-04-03,03:00,3,93
2212,20.31413629961613,2014-04-03,04:00,4,93
2213,21.60777615229056,2014-04-03,05:00,5,93
2214,22.976861662864465,2014-04-03,06:00,6,93
2215,24.320639679137823,2014-04-03,07:00,7,93
2216,25.540233889403027,2014-04-03,08:00,8,93
2217,26.545978025750877,2014-04-03,09:00,9,93
2218,27.26406600056141,2014-04-03,10:00,10,93
2219,27.64202576597814,2014-04-03,11:00,11,93
2220,27.652610925249846,2014-04-03,12:00,12,93
2221,27.295821472929674,2014-04-03,13:00,13,93
2222,26.59890379487503,2014-04-03,14:00,14,93
2223,25.614329928048686,2014-04-03,15:00,15,93
2224,24.415905949176842,2014-04-03,16:00,16,93
2225,23.093298115274973,2014-04-03,17:00,17,93
2226,21.745382727156993,2014-04-03,18:00,18,93
2227,20.472912926129265,2014-04-03,19:00,19,93
2228,19.371046294011098,2014-04-03,20:00,20,93
2229,18.522287450204647,2014-04-03,21:00,21,93
2230,17.99036906110388,2014-04-03,22:00,22,93
2231,17.815525079382095,2014-04-03,23:00,23,93
2232,17.826093212115882,2014-04-04,00:00,0,94
2233,18.022073453867108,2014-04-04,01:00,1,94
2234,18.575128086682966,2014-04-04,02:00,2,94
2235,19.4450231470139,2014-04-04,03:00,3,94
2236,20.56802595758973,2014-04-04,04:00,4,94
2237,21.861631888132134,2014-04-04,05:00,5,94
2238,23.230683345945586,2014-04-04,06:00,6,94
2239,24.574427178847618,2014-04-04,07:00,7,94
2240,25.79398707514817,2014-04-04,08:00,8,94
2241,26.79969676695574,2014-04-04,09:00,9,94
2242,27.517750166668062,2014-04-04,10:00,10,94
2243,27.89567522644647,2014-04-04,11:00,11,94
2244,27.906225549557597,2014-04-04,12:00,12,94
2245,27.54940113057249,2014-04-04,13:00,13,94
2246,26.852448355366587,2014-04-04,14:00,14,94
2247,25.867839260920665,2014-04-04,15:00,15,94
2248,24.669379923979093,2014-04-04,16:00,16,94
2249,23.346736601575515,2014-04-04,17:00,17,94
2250,21.99878559454215,2014-04-04,18:00,18,94
2251,20.726280044203648,2014-04-04,19:00,19,94
2252,19.624377532397727,2014-04-04,20:00,20,94
2253,18.775582678545007,2014-04-04,21:00,21,94
2254,18.24362814905798,2014-04-04,22:00,22,94
2255,18.068747896628548,2014-04-04,23:00,23,94
2256,18.079279628351948,2014-04-05,00:00,0,95
2257,18.275223338808814,2014-04-05,01:00,1,95
2258,18.82824131006511,2014-04-05,02:00,2,95
2259,19.69809957859014,2014-04-05,03:00,3,95
2260,20.821065467132676,2014-04-05,04:00,4,95
2261,22.114634345433384,2014-04-05,05:00,5,95
2262,23.483648620815806,2014-04-05,06:00,6,95
2263,24.827355141116595,2014-04-05,07:00,7,95
2264,26.046877594664927,2014-04-05,08:00,8,95
2265,27.052549713588533,2014-04-05,09:00,9,95
2266,27.770565410304503,2014-04-05,10:00,10,95
2267,28.148452636993536,2014-04-05,11:00,11,95
2268,28.158964996941773,2014-04-05,12:00,12,95
2269,27.80210248473977,2014-04-05,13:00,13,95
2270,27.105111486282585,2014-04-05,14:00,14,95
2271,26.12046403857067,2014-04-05,15:00,15,95
2272,24.92196621836811,2014-04-05,16:00,16,95
2273,23.59928428272835,2014-04-05,17:00,17,95
2274,22.251294532503493,2014-04-05,18:00,18,95
2275,20.978750109038113,2014-04-05,19:00,19,95
2276,19.87680859418993,2014-04-05,20:00,20,95
2277,19.027974607399667,2014-04-05,21:00,21,95
2278,18.495980815099912,2014-04-05,22:00,22,95
2279,18.321061170002785,2014-04-05,23:00,23,95
2280,18.3315533792238,2014-04-06,00:00,0,96
2281,18.527457437363914,2014-04-06,01:00,1,96
2282,19.080435626509512,2014-04-06,02:00,2,96
2283,19.950253983150347,2014-04-06,03:00,3,96
2284,21.07317983005577,2014-04-06,04:00,4,96
2285,22.36670853698701,2014-04-06,05:00,5,96
2286,23.735682511288292,2014-04-06,06:00,6,96
2287,25.07934860081701,2014-04-06,07:00,7,96
2288,26.29883049392315,2014-04-06,08:00,8,96
2289,27.30446192275529,2014-04-06,09:00,9,96
2290,28.022436799751492,2014-04-06,10:00,10,96
2291,28.400283077113457,2014-04-06,11:00,11,96
2292,28.410754358148374,2014-04-06,12:00,12,96
2293,28.05385063746796,2014-04-06,13:00,13,96
2294,27.356818300988447,2014-04-06,14:00,14,96
2295,26.372129385731586,2014-04-06,15:00,15,96
2296,25.17358996848278,2014-04-06,16:00,16,96
2297,23.85086630631692,2014-04-06,17:00,17,96
2298,22.50283470010754,2014-04-06,18:00,18,96
2299,21.230248291220764,2014-04-06,19:00,19,96
2300,20.128264661535912,2014-04-06,20:00,20,96
2301,19.279388430515386,2014-04-06,21:00,21,96
2302,18.74735226461351,2014-04-06,22:00,22,96
2303,18.572390116564197,2014-04-06,23:00,23,96
2304,18.582839693504862,2014-04-07,00:00,0,97
2305,18.778700990058383,2014-04-07,01:00,1,97
2306,19.33163628833313,2014-04-07,02:00,2,97
2307,20.20141162484095,2014-04-07,03:00,3,97
2308,21.324294322373323,2014-04-07,04:00,4,97
2309,22.617779750713684,2014-04-07,05:00,5,97
2310,23.986710317228518,2014-04-07,06:00,6,97
2311,25.330332869797584,2014-04-07,07:00,7,97
2312,26.54977109679324,2014-04-07,08:00,8,97
2313,27.555358730386565,2014-04-07,09:00,9,97
2314,28.27328968303811,2014-04-07,10:00,10,97
2315,28.65109190697222,2014-04-07,11:00,11,97
2316,28.66151900551872,2014-04-07,12:00,12,97
2317,28.304570973312103,2014-04-07,13:00,13,97
2318,27.607494196291384,2014-04-07,14:00,14,97
2319,26.622760711501172,2014-04-07,15:00,15,97
2320,25.424176595749824,2014-04-07,16:00,16,97
2321,24.101408106135196,2014-04-07,17:00,17,97
2322,22.75333154355392,2014-04-07,18:00,18,97
2323,21.48070004939524,2014-04-07,19:00,19,97
2324,20.378671205561705,2014-04-07,20:00,20,97
2325,19.529749631538948,2014-04-07,21:00,21,97
2326,18.99766799380464,2014-04-07,22:00,22,97
2327,18.822660245116086,2014-04-07,23:00,23,97
2328,18.833064092634174,2014-04-08,00:00,0,98
2329,19.028879531005302,2014-04-08,01:00,1,98
2330,19.581768842361445,2014-04-08,02:00,2,98
2331,20.451498063238134,2014-04-08,03:00,3,98
2332,21.57433451645055,2014-04-08,04:00,4,98
2333,22.867773571805927,2014-04-08,05:00,5,98
2334,24.236657636694623,2014-04-08,06:00,6,98
2335,25.580233559020325,2014-04-08,07:00,7,98
2336,26.79962502717938,2014-04-08,08:00,8,98
2337,27.805165773366916,2014-04-08,09:00,9,98
2338,28.523049710067653,2014-04-08,10:00,10,98
2339,28.90080478953009,2014-04-08,11:00,11,98
2340,28.91118461510834,2014-04-08,12:00,12,98
2341,28.554189181461176,2014-04-08,13:00,13,98
2342,27.857064874552044,2014-04-08,14:00,14,98
2343,26.872283731449993,2014-04-08,15:00,15,98
2344,25.673651828987925,2014-04-08,16:00,16,98
2345,24.35083542428828,2014-04-08,17:00,17,98
2346,23.002710818272334,2014-04-08,18:00,18,98
2347,21.73003115235405,2014-04-08,19:00,19,98
2348,20.627954008460783,2014-04-08,20:00,20,98
2349,19.778984006103002,2014-04-08,21:00,21,98
2350,19.246853811783293,2014-04-08,22:00,22,98
2351,19.07179737828399,2014-04-08,23:00,23,98
2352,19.082152412790986,2014-04-09,00:00,0,99
2353,19.277918909975824,2014-04-09,01:00,1,99
2354,19.830759151995643,2014-04-09,02:00,2,99
2355,20.70043917541124,2014-04-09,03:00,3,99
2356,21.8232263030631,2014-04-09,04:00,4,99
2357,23.11661590478384,2014-04-09,05:00,5,99
2358,24.485450387989292,2014-04-09,06:00,6,99
2359,25.828976600608623,2014-04-09,07:00,7,99
2360,27.048318231063774,2014-04-09,08:00,8,99
2361,28.053809011575517,2014-04-09,09:00,9,99
2362,28.77164285465428,2014-04-09,10:00,10,99
2363,29.14934771257433,2014-04-09,11:00,11,99
2364,29.159677188715648,2014-04-09,12:00,12,99
2365,28.802631277762913,2014-04-09,13:00,13,99
2366,28.105456365705525,2014-04-09,14:00,14,99
2367,27.120624489638594,2014-04-09,15:00,15,99
2368,25.921941726421093,2014-04-09,16:00,16,99
2369,24.59907433320167,2014-04-09,17:00,17,99
2370,23.250898610927813,2014-04-09,18:00,18,99
2371,21.978167701039826,2014-04-09,19:00,19,99
2372,20.876039185491393,2014-04-09,20:00,20,99
2373,20.027017683819437,2014-04-09,21:00,21,99
2374,19.49483586255304,2014-04-09,22:00,22,99
2375,19.319727674501102,2014-04-09,23:00,23,99
2376,19.33003082687615,2014-04-10,00:00,0,100
2377,19.525745314376408,2014-04-10,01:00,1,100
2378,20.07853341918582,2014-04-10,02:00,2,100
2379,20.94816117789197,2014-04-10,03:00,3,100
2380,22.070895913362254,2014-04-10,04:00,4,100
2381,23.364232995456245,2014-04-10,05:00,5,100
2382,24.733014831616803,2014-04-10,06:00,6,100
2383,26.076488269800183,2014-04-10,07:00,7,100
2384,27.295776998455477,2014-04-10,08:00,8,100
2385,28.301214749830702,2014-04-10,09:00,9,100
2386,29.018995436463552,2014-04-10,10:00,10,100
2387,29.396647010655663,2014-04-10,11:00,11,100
2388,29.406923075814404,2014-04-10,12:00,12,100
2389,29.049823626651964,2014-04-10,13:00,13,100
2390,28.352595049185283,2014-04-10,14:00,14,100
2391,27.367709380537097,2014-04-10,15:00,15,100
2392,26.168972697594064,2014-04-10,16:00,16,100
2393,24.84605125753256,2014-04-10,17:00,17,100
2394,23.4978213613279,2014-04-10,18:00,18,100
2395,22.225036150448233,2014-04-10,19:00,19,100
2396,21.12285320687522,2014-04-10,20:00,20,100
2397,20.273777150173764,2014-04-10,21:00,21,100
2398,19.741540646901065,2014-04-10,22:00,22,100
2399,19.566377649894115,2014-04-10,23:00,23,100
2400,19.57662586639366,2014-04-11,00:00,0,101
2401,19.772285291126188,2014-04-11,01:00,1,101
2402,20.32501820630399,2014-04-11,02:00,2,101
2403,21.19459064854304,2014-04-11,03:00,3,101
2404,22.317269940739187,2014-04-11,04:00,4,101
2405,23.610551452780573,2014-04-11,05:00,5,101
2406,24.979277592138615,2014-04-11,06:00,6,101
2407,26.32269520679824,2014-04-11,07:00,7,101
2408,27.541927985237262,2014-04-11,08:00,8,101
2409,28.547309659732502,2014-04-11,09:00,9,101
2410,29.265034142850496,2014-04-11,10:00,10,101
2411,29.64262938692179,2014-04-11,11:00,11,101
2412,29.65284899538278,2014-04-11,12:00,12,101
2413,29.295692962974677,2014-04-11,13:00,13,101
2414,28.59840767574354,2014-04-11,14:00,14,101
2415,27.613465170841277,2014-04-11,15:00,15,101
2416,26.41467152518381,2014-04-11,16:00,16,101
2417,25.091692995976807,2014-04-11,17:00,17,101
2418,23.743405884224984,2014-04-11,18:00,18,101
2419,22.47056333142594,2014-04-11,19:00,19,101
2420,21.368322919590806,2014-04-11,20:00,20,101
2421,20.519189268314094,2014-04-11,21:00,21,101
2422,19.98689504418259,2014-04-11,22:00,22,101
2423,19.811674200063035,2014-04-11,23:00,23,101
2424,19.821864443225916,2014-04-12,00:00,0,102
2425,20.017465768427584,2014-04-12,01:00,1,102
2426,20.5701404579102,2014-04-12,02:00,2,102
2427,21.4396545483197,2014-04-12,03:00,3,102
2428,22.562275362581968,2014-04-12,04:00,4,102
2429,23.855498270615232,2014-04-12,05:00,5,102
2430,25.224165679921065,2014-04-12,06:00,6,102
2431,26.56752443851461,2014-04-12,07:00,7,102
2432,27.786698234903998,2014-04-12,08:00,8,102
2433,28.792020801396365,2014-04-12,09:00,9,102
2434,29.509686050588677,2014-04-12,10:00,10,102
2435,29.88722193484196,2014-04-12,11:00,11,102
2436,29.89738205762315,2014-04-12,12:00,12,102
2437,29.540166413704057,2014-04-12,13:00,13,102
2438,28.842821389161454,2014-04-12,14:00,14,102
2439,27.857819021177967,2014-04-12,15:00,15,102
2440,26.658965386700313,2014-04-12,16:00,16,102
2441,25.335926742965047,2014-04-12,17:00,17,102
2442,23.987579391007777,2014-04-12,18:00,18,102
2443,22.714676472357144,2014-04-12,19:00,19,102
2444,21.612375569055317,2014-04-12,20:00,20,102
2445,20.76318130072796,2014-04-12,21:00,21,102
2446,20.230826333993047,2014-04-12,22:00,22,102
2447,20.055544621748556,2014-04-12,23:00,23,102
2448,20.065673871296305,2014-04-13,00:00,0,103
2449,20.261214077424043,2014-04-13,01:00,1,103
2450,20.81382752240535,2014-04-13,02:00,2,103
2451,21.683280242917697,2014-04-13,03:00,3,103
2452,22.80583956191857,2014-04-13,04:00,4,103
2453,24.099000849357804,2014-04-13,05:00,5,103
2454,25.467606512768704,2014-04-13,06:00,6,103
2455,26.81090340019817,2014-04-13,07:00,7,103
2456,28.03001520018618,2014-04-13,08:00,8,103
2457,29.03527564507177,2014-04-13,09:00,9,103
2458,29.75287864748386,2014-04-13,10:00,10,103
2459,30.130352159815544,2014-04-13,11:00,11,103
2460,30.14044978556582,2014-04-13,12:00,12,103
2461,29.783171519538676,2014-04-13,13:00,13,103
2462,29.08576374784307,2014-04-13,14:00,14,103
2463,28.10069850769396,2014-04-13,15:00,15,103
2464,26.901781876070384,2014-04-13,16:00,16,103
2465,25.578680110241347,2014-04-13,17:00,17,103
2466,24.23026951127494,2014-04-13,18:00,18,103
2467,22.95730322073231,2014-04-13,19:00,19,103
2468,21.85493882068827,2014-04-13,20:00,20,103
2469,21.005680930801123,2014-04-13,21:00,21,103
2470,20.473262217721615,2014-04-13,22:00,22,103
2471,20.297916634380503,2014-04-13,23:00,23,103
2472,20.307981888112508,2014-04-14,00:00,0,104
2473,20.503457973738264,2014-04-14,01:00,1,104
2474,21.056007173564385,2014-04-14,02:00,2,104
2475,21.925395524301372,2014-04-14,03:00,3,104
2476,23.047890348939845,2014-04-14,04:00,4,104
2477,24.34098701746283,2014-04-14,05:00,5,104
2478,25.709527937436864,2014-04-14,06:00,6,104
2479,27.052759956942207,2014-04-14,07:00,7,104
2480,28.27180676455217,2014-04-14,08:00,8,104
2481,29.277002092639258,2014-04-14,09:00,9,104
2482,29.994539853865884,2014-04-14,10:00,10,104
2483,30.371948000658726,2014-04-14,11:00,11,104
2484,30.38198013655041,2014-04-14,12:00,12,104
2485,30.024636256378614,2014-04-14,13:00,13,104
2486,29.327162746286103,2014-04-14,14:00,14,104
2487,28.34203164352161,2014-04-14,15:00,15,104
2488,27.143049025098104,2014-04-14,16:00,16,104
2489,25.819881148318498,2014-04-14,17:00,17,104
2490,24.471404314284946,2014-04-14,18:00,18,104
2491,23.198371664592653,2014-04-14,19:00,19,104
2492,22.0959407813506,2014-04-14,20:00,20,104
2493,21.2466162842513,2014-04-14,21:00,21,104
2494,20.714130839979756,2014-04-14,22:00,22,104
2495,20.538718401501075,2014-04-14,23:00,23,104
2496,20.54871667618436,2014-04-15,00:00,0,105
2497,20.744125658884734,2014-04-15,01:00,1,105
2498,21.29660763194332,2014-04-15,02:00,2,105
2499,22.16592863210525,2014-04-15,03:00,3,105
2500,23.28835598239577,2014-04-15,04:00,4,105
2501,24.581385052832633,2014-04-15,05:00,5,105
2502,25.949858251017158,2014-04-15,06:00,6,105
2503,27.29302242506446,2014-04-15,07:00,7,105
2504,28.512001263582757,2014-04-15,08:00,8,105
2505,29.517128498979513,2014-04-15,09:00,9,105
2506,30.234598043952232,2014-04-15,10:00,10,105
2507,30.61193785096264,2014-04-15,11:00,11,105
2508,30.62190152357855,2014-04-15,12:00,12,105
2509,30.264489056672872,2014-04-15,13:00,13,105
2510,29.566946836423654,2014-04-15,14:00,14,105
2511,28.581746900114997,2014-04-15,15:00,15,105
2512,27.382695324795275,2014-04-15,16:00,16,105
2513,26.059458367802918,2014-04-15,17:00,17,105
2514,24.71091233027559,2014-04-15,18:00,18,105
2515,23.437810353844135,2014-04-15,19:00,19,105
2516,22.335310020653175,2014-04-15,20:00,20,105
2517,21.485915950430982,2014-04-15,21:00,21,105
2518,20.95336080989835,2014-04-15,22:00,22,105
2519,20.777878552056272,2014-04-15,23:00,23,105
2520,20.78780688430977,2014-04-16,00:00,0,106
2521,20.983145801549945,2014-04-16,01:00,1,106
2522,21.535557586153974,2014-04-16,02:00,2,106
2523,22.404808274903118,2014-04-16,03:00,3,106
2524,23.5271651908588,2014-04-16,04:00,4,106
2525,24.820123704074998,2014-04-16,05:00,5,106
2526,26.188526222189385,2014-04-16,06:00,6,106
2527,27.5316195933534,2014-04-16,07:00,7,106
2528,28.750527506211718,2014-04-16,08:00,8,106
2529,29.75558369320829,2014-04-16,09:00,9,106
2530,30.47298206707718,2014-04-16,10:00,10,106
2531,30.850250580316743,2014-04-16,11:00,11,106
2532,30.860142836531463,2014-04-16,12:00,12,106
2533,30.502658830631034,2014-04-16,13:00,13,106
2534,29.805044948830286,2014-04-16,14:00,14,106
2535,28.819773228450206,2014-04-16,15:00,15,106
2536,27.620649746576095,2014-04-16,16:00,16,106
2537,26.2973407605834,2014-04-16,17:00,17,106
2538,24.948722571646833,2014-04-16,18:00,18,106
2539,23.67554832143438,2014-04-16,19:00,19,106
2540,22.57297559212786,2014-04-16,20:00,20,106
2541,21.723509003492783,2014-04-16,21:00,21,106
2542,21.19088122228727,2014-04-16,22:00,22,106
2543,21.015326201549666,2014-04-16,23:00,23,106
2544,21.025181648722466,2014-04-17,00:00,0,107
2545,21.220447558734257,2014-04-17,01:00,1,107
2546,21.772786213999815,2014-04-17,02:00,2,107
2547,22.641963651338003,2014-04-17,03:00,3,107
2548,23.76424719384793,2014-04-17,04:00,4,107
2549,25.057132211621354,2014-04-17,05:00,5,107
2550,26.425461112333753,2014-04-17,06:00,6,107
2551,27.768480744174457,2014-04-17,07:00,7,107
2552,28.987314795826066,2014-04-17,08:00,8,107
2553,29.99229699977058,2014-04-17,09:00,9,107
2554,30.709621268780094,2014-04-17,10:00,10,107
2555,31.086815555391105,2014-04-17,11:00,11,107
2556,31.0966334632463,2014-04-17,12:00,12,107
2557,30.73907498729362,2014-04-17,13:00,13,107
2558,30.041386513786225,2014-04-17,14:00,14,107
2559,29.056040080083466,2014-04-17,15:00,15,107
2560,27.856841763309138,2014-04-17,16:00,16,107
2561,26.533457820877146,2014-04-17,17:00,17,107
2562,25.1847645540008,2014-04-17,18:00,18,107
2563,23.911515104386694,2014-04-17,19:00,19,107
2564,22.80886705425537,2014-04-17,20:00,20,107
2565,21.959325023411072,2014-04-17,21:00,21,107
2566,21.42662167865077,2014-04-17,22:00,22,107
2567,21.250990973051685,2014-04-17,23:00,23,107
2568,21.260770614095243,2014-04-18,00:00,0,108
2569,21.45596059674905,2014-04-18,01:00,1,108
2570,22.008223203466937,2014-04-18,02:00,2,108
2571,22.877324471106917,2014-04-18,03:00,3,108
2572,23.99953172280728,2014-04-18,04:00,4,108
2573,25.292340328699073,2014-04-18,05:00,5,108
2574,26.660592696497062,2014-04-18,06:00,6,108
2575,28.003535674429965,2014-04-18,07:00,7,108
2576,29.222292951219835,2014-04-18,08:00,8,108
2577,30.22719825938817,2014-04-18,09:00,9,108
2578,30.944445511746636,2014-04-18,10:00,10,108
2579,31.321562660871358,2014-04-18,11:00,11,108
2580,31.331303310444735,2014-04-18,12:00,12,108
2581,30.973667455454446,2014-04-18,13:00,13,108
2582,30.275901482193465,2014-04-18,14:00,14,108
2583,29.290477428061035,2014-04-18,15:00,15,108
2584,28.09120137022088,2014-04-18,16:00,16,108
2585,26.76773956612692,2014-04-18,17:00,17,108
2586,25.418968317032515,2014-04-18,18:00,18,108
2587,24.145640764684423,2014-04-18,19:00,19,108
2588,23.042914491343335,2014-04-18,20:00,20,108
2589,22.193294116853778,2014-04-18,21:00,21,108
2590,21.660512308052997,2014-04-18,22:00,22,108
2591,21.484803018058628,2014-04-18,23:00,23,108
2592,21.4945039543925,2014-04-19,00:00,0,109
2593,21.68961511206276,2014-04-19,01:00,1,109
2594,22.241798773563783,2014-04-19,02:00,2,109
2595,23.11082097579419,2014-04-19,03:00,3,109
2596,24.232949041932972,2014-04-19,04:00,4,109
2597,25.525678342151917,2014-04-19,05:00,5,109
2598,26.8938512842066,2014-04-19,06:00,6,109
2599,28.236714716366603,2014-04-19,07:00,7,109
2600,29.45539232739494,2014-04-19,08:00,8,109
2601,30.46021784985407,2014-04-19,09:00,9,109
2602,31.17738519659673,2014-04-19,10:00,10,109
2603,31.554422320240157,2014-04-19,11:00,11,109
2604,31.56408282450794,2014-04-19,12:00,12,109
2605,31.206366704428987,2014-04-19,13:00,13,109
2606,30.50852034633757,2014-04-19,14:00,14,109
2607,29.52301578767432,2014-04-19,15:00,15,109
2608,28.32365910564437,2014-04-19,16:00,16,109
2609,27.00011655774313,2014-04-19,17:00,17,109
2610,25.651264445265504,2014-04-19,18:00,18,109
2611,24.37785590999987,2014-04-19,19:00,19,109
2612,23.275048534248572,2014-04-19,20:00,20,109
2613,22.425346937897896,2014-04-19,21:00,21,109
2614,21.89248378782688,2014-04-19,22:00,22,109
2615,21.716693037194993,2014-04-19,23:00,23,109
2616,21.726312393566015,2014-04-20,00:00,0,110
2617,21.92134185199003,2014-04-20,01:00,1,110
2618,22.47344369500348,2014-04-20,02:00,2,110
2619,23.342383959547078,2014-04-20,03:00,3,110
2620,24.464429968842005,2014-04-20,04:00,4,110
2621,25.757077093102243,2014-04-20,05:00,5,110
2622,27.125167740125665,2014-04-20,06:00,6,110
2623,28.467948758224196,2014-04-20,07:00,7,110
2624,29.68654383620326,2014-04-20,08:00,8,110
2625,30.69128670666779,2014-04-20,09:00,9,110
2626,31.408371282513034,2014-04-20,10:00,10,110
2627,31.785325516398863,2014-04-20,11:00,11,110
2628,31.79490301209148,2014-04-20,12:00,12,110
2629,31.437103764662524,2014-04-20,13:00,13,110
2630,30.739174160489036,2014-04-20,14:00,14,110
2631,29.753586237054495,2014-04-20,15:00,15,110
2632,28.554146071606915,2014-04-20,16:00,16,110
2633,27.23051992168466,2014-04-20,17:00,17,110
2634,25.881584088625694,2014-04-20,18:00,18,110
2635,24.60809171426143,2014-04-20,19:00,19,110
2636,23.505200380937396,2014-04-20,20:00,20,110
2637,22.655414708583024,2014-04-20,21:00,21,110
2638,22.122467364120663,2014-04-20,22:00,22,110
2639,21.946592300753082,2014-04-20,23:00,23,110
2640,21.956127226087467,2014-04-21,00:00,0,111
2641,22.151072135217348,2014-04-21,01:00,1,111
2642,22.703089310722653,2014-04-21,02:00,2,111
2643,23.571944789587683,2014-04-21,03:00,3,111
2644,24.693905895077222,2014-04-21,04:00,4,111
2645,25.986467997448965,2014-04-21,05:00,5,111
2646,27.354473504544515,2014-04-21,06:00,6,111
2647,28.697169264719648,2014-04-21,07:00,7,111
2648,29.91567896682362,2014-04-21,08:00,8,111
2649,30.920336343505312,2014-04-21,09:00,9,111
2650,31.637335307703964,2014-04-21,10:00,10,111
2651,32.0142038121235,2014-04-21,11:00,11,111
2652,32.02369546057423,2014-04-21,12:00,12,111
2653,31.665810248171965,2014-04-21,13:00,13,111
2654,30.96779456133802,2014-04-21,14:00,14,111
2655,29.98212043760013,2014-04-21,15:00,15,111
2656,28.78259395425068,2014-04-21,16:00,16,111
2657,27.458881368872447,2014-04-21,17:00,17,111
2658,26.109858982847875,2014-04-21,18:00,18,111
